uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release
45567871-de0a-4e6e-a8ba-430d1f12501b,SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=,,2017-07-25T16:57Z,HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a1a/JAgFiszI=,,OK,2017-07-25T21:41Z,gchapman@neoninc.org,5.142,2017-07-25T22:00Z,2017-07-28T13:00Z,2.124,jward@battelleecology.org,1,24929.3,95,85.2,0.413,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
83d74241-3b9e-4a8b-a3ee-a93aafe2e195,SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=,,2017-07-26T13:50Z,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzm+fDMzVMUMQ=,,OK,2017-07-26T19:30Z,llemmon@field-ops.org,4.892,2017-07-30T23:45Z,2017-08-04T19:10Z,1.659,jward@battelleecology.org,3,19852.7,100,83.6,0.339,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
dba4f5d5-1683-4a48-a2f1-e3126283035d,SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=,,2017-07-26T15:52Z,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzk/JcMJl6BaY=,,OK,2017-07-26T19:45Z,llemmon@field-ops.org,3.668,2017-07-30T23:45Z,2017-08-04T19:12Z,1.647,jward@battelleecology.org,3,14132,100,116.5,0.449,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
8f165c72-906a-4cd1-ba92-034ef0d3b0a1,SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=,,2017-07-26T17:54Z,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxSUE2xSO0x2M=,,OK,2017-07-26T20:00Z,llemmon@field-ops.org,5.611,2017-07-30T23:45Z,2017-08-04T19:15Z,2.188,jward@battelleecology.org,1,25888,98,84.5,0.39,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
7bbb86db-819b-4dfa-a01f-dfc6e5910321,SCBI_010.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=,,2017-07-27T14:24Z,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq68ZKQ/B/kUeX3vCq8hIBWuw==,,OK,2017-07-27T21:30Z,llemmon@field-ops.org,2.676,2017-07-30T23:45Z,2017-08-04T19:00Z,0.857,mhughes@field-ops.org,2,16293.7,99,52.6,0.32,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
3368d856-9594-488b-8014-831f0db06389,SCBI_010.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=,,2017-07-27T16:32Z,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6pLlCmS22AE2kwmmqgxGQJA==,,OK,2017-07-27T21:15Z,llemmon@field-ops.org,4.06,2017-07-30T23:45Z,2017-08-04T17:45Z,0.897,mhughes@field-ops.org,1,22761.3,100,39.4,0.221,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
ccb604d0-5c96-4521-bb66-b21d64a58143,SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=,,2017-07-28T05:10Z,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+oHHiE4O1f2UToCuIvO5QZQ==,,OK,2017-07-30T23:05Z,gchapman@neoninc.org,3.998,2017-07-30T23:45Z,2017-08-04T19:07Z,1.606,mhughes@field-ops.org,3,18747.7,96,85.7,0.402,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
193bf636-e232-4a41-9ee9-d5f4a904f14d,SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=,,2017-07-28T13:30Z,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3GGyk2RJiv8nIKixkSJbeNQ==,,OK,2017-07-30T22:25Z,gchapman@neoninc.org,3.278,2017-07-30T23:45Z,2017-08-04T19:02Z,1.463,mhughes@field-ops.org,1,15363.9,98,95.2,0.446,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
69110735-a753-42de-8260-94ac2f6efe3a,SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=,,2017-07-28T14:47Z,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r30EpuobRVmOA=,,OK,2017-07-30T22:40Z,gchapman@neoninc.org,4.985,2017-07-30T23:45Z,2017-08-04T19:05Z,1.925,mhughes@field-ops.org,1,23657.3,98,81.4,0.386,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
a89adb7a-8143-4ef3-a969-3a3745a115ee,SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=,,2017-07-28T15:15Z,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJWOjNUaiLZl8=,,OK,2017-07-30T22:50Z,gchapman@neoninc.org,4.373,2017-07-30T23:45Z,2017-08-04T19:20Z,1.324,mhughes@field-ops.org,3,20697.5,97,64,0.303,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
680afd98-f9f0-44ab-84af-4d0c0647ecdc,SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=,,2017-07-28T19:35Z,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds4wmawyS0GqsL3psFihLDGw==,,OK,2017-07-30T23:19Z,gchapman@neoninc.org,3.58,2017-07-30T23:45Z,2017-08-04T19:00Z,1.601,mhughes@field-ops.org,1,18243.6,100,87.8,0.447,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
cd1f5d5a-6ec2-4734-8549-8aecd0945a8a,SCBI_013.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=,,2017-07-31T14:15Z,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5geEIVVErTNes=,,OK,2017-07-31T19:30Z,asmith@BattelleEcology.org,3.539,2017-08-04T18:45Z,2017-08-07T20:13Z,1.705,jporta@BattelleEcology.org,4,15678.2,98,108.7,0.482,mhughes@field-ops.org,,,20211222T010542Z,RELEASE-2022
a42af493-517f-4e93-b7ef-d41d99b51049,SCBI_013.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=,,2017-07-31T15:20Z,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvJXoNL/Mn37g=,,OK,2017-07-31T19:34Z,asmith@BattelleEcology.org,4.497,2017-08-04T18:45Z,2017-08-07T20:16Z,2.061,jporta@BattelleEcology.org,5,22050.6,98,93.5,0.458,asmith@BattelleEcology.org,,,20211222T010542Z,RELEASE-2022
3a5c4e6f-dd74-4a85-9fb3-1c51642fa028,SCBI_013.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=,,2017-07-31T16:45Z,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvDgAGgExy3VTB3v9OLtq/9Q==,,OK,2017-07-31T19:39Z,asmith@BattelleEcology.org,4.307,2017-08-04T18:45Z,2017-08-07T20:14Z,1.202,jporta@BattelleEcology.org,5,22165.7,99,54.2,0.279,asmith@BattelleEcology.org,,,20211222T010542Z,RELEASE-2022
ad3f831d-2075-490f-9ddb-dae044b0e895,SCBI_008.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=,,2017-08-01T13:20Z,HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRK3FVZ8PwEfTLXjQtHjxmCA==,,OK,2017-08-01T23:05Z,llemmon@field-ops.org,4.095,2017-08-04T18:45Z,2017-08-07T19:47Z,1.835,jporta@BattelleEcology.org,5,22472,97,81.7,0.448,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
0a053b79-9aaf-4179-ab68-a9e810a741eb,SCBI_008.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=,,2017-08-01T14:15Z,HvxvVDlCk19JlN37PLGpuXmwYTp0GGASCeAGpT2PABQ=,,OK,2017-08-01T22:55Z,llemmon@field-ops.org,2.965,2017-08-04T18:45Z,2017-08-07T20:09Z,1.186,jporta@BattelleEcology.org,4,20278.1,90,58.5,0.4,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
06b84c66-368c-402d-8c42-fa0e1c390604,SCBI_011.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=,,2017-08-01T18:05Z,HvxvVDlCk19LcyNt9GpiizHsoykg80Zn4gdqjl5ozcQ=,,OK,2017-08-01T22:40Z,llemmon@field-ops.org,2.145,2017-08-04T18:45Z,2017-08-07T20:05Z,0.564,jporta@BattelleEcology.org,3,13683.6,99,41.2,0.263,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
80d1f71f-5187-4825-bc2f-6275f715aaff,SCBI_011.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=,,2017-08-01T18:44Z,HvxvVDlCk19LcyNt9Gpii5g5y6jx981i6Yb+SkR4Rpk=,,OK,2017-08-01T22:35Z,llemmon@field-ops.org,3.014,2017-08-04T18:45Z,2017-08-07T20:04Z,0.828,jporta@BattelleEcology.org,3,20041.3,97,41.3,0.275,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
e1d081a5-8694-4e4f-8f2e-db21f91eb238,SCBI_008.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=,,2017-08-01T20:14Z,HvxvVDlCk18b8byyzvtwUShRHIk63Dg7pSNeupl8Uig=,,OK,2017-08-01T22:45Z,llemmon@field-ops.org,3.049,2017-08-04T18:45Z,2017-08-07T20:07Z,1.454,jporta@BattelleEcology.org,,15589.9,94,93.2,0.477,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
69553ceb-6f35-4294-adf8-caf00943b0ef,SCBI_011.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=,,2017-08-01T21:20Z,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5ppqqiBIzofVs=,,OK,2017-08-01T22:30Z,llemmon@field-ops.org,2.641,2017-08-04T18:45Z,2017-08-07T20:18Z,0.753,jporta@BattelleEcology.org,2,13195.4,95,57.1,0.285,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
25106e5a-1600-41fe-a3be-c379ecdb925f,SCBI_047.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=,,2017-08-02T14:00Z,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq83I7jbN5xvlgo55YlEt+8w==,,OK,2017-08-03T21:03Z,mhughes@field-ops.org,3.166,2017-08-04T18:45Z,2017-08-07T20:11Z,1.335,jporta@BattelleEcology.org,5,23027.6,99,58,0.422,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
12d561cd-d1a9-421d-8682-80fb97053c89,SCBI_067.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=,,2017-08-02T17:40Z,HvxvVDlCk19wFqR6DOcuD956vK5ubnMkQeTJ2wehGfR2/c/sk5H/QA==,,OK,2017-08-04T14:00Z,alandes@field-ops.org,3.145,2017-08-04T18:45Z,2017-08-07T19:54Z,1.005,jporta@BattelleEcology.org,4,24493.5,92,41,0.32,alandes@field-ops.org,Insect damage,,20211221T200933Z,RELEASE-2022
c77091f0-ad43-46a4-a56a-f6484a99785b,SCBI_067.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=,,2017-08-02T18:40Z,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/RZEnhc3fiU=,,OK,2017-08-04T14:16Z,alandes@field-ops.org,3.449,2017-08-04T18:45Z,2017-08-07T20:02Z,1.191,jporta@BattelleEcology.org,1,21957.7,89,54.2,0.345,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
0d4cd1a0-8039-471f-90ca-4c0ad470fb74,SCBI_067.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=,,2017-08-02T19:32Z,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHyB6KgHVpOLw=,,OK,2017-08-04T13:55Z,alandes@field-ops.org,5.077,2017-08-04T18:45Z,2017-08-07T20:20Z,1.47,jporta@BattelleEcology.org,5,25350.8,99,58,0.29,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
490d06a1-c8b3-4a0a-afd2-9ed73e11a447,SCBI_047.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=,,2017-08-03T02:40Z,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphML734lMFkUs=,,OK,2017-08-04T14:47Z,gchapman@neoninc.org,3.472,2017-08-04T18:45Z,2017-08-07T19:58Z,1.339,jporta@BattelleEcology.org,1,15710.3,93,85.3,0.386,mhughes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
a68833e6-a15d-4f30-8fe2-7867f4bf6c11,SCBI_047.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=,,2017-08-03T03:15Z,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9ThMA7Xiq4uw=,,OK,2017-08-04T14:40Z,gchapman@neoninc.org,4.076,2017-08-04T18:45Z,2017-08-07T19:59Z,1.303,jporta@BattelleEcology.org,5,22278.7,98,58.5,0.32,mhughes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
bf2445b2-04b0-49be-a898-7a765de8989b,SCBI_007.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=,,2017-08-03T06:31Z,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11q51RzoI+X8o=,,OK,2017-08-04T13:00Z,alandes@field-ops.org,2.433,2017-08-04T18:45Z,2017-08-07T19:52Z,1.202,alandes@field-ops.org,3,19308.9,96,62.2,0.494,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
11d8ef84-b608-4858-b6cf-c0ed7f6affb3,SCBI_006.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=,,2017-08-03T13:00Z,HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QLqp0BhOAgmQ=,,OK,2017-08-04T16:00Z,alandes@field-ops.org,1.606,2017-08-04T18:45Z,2017-08-07T20:25Z,0.568,jporta@BattelleEcology.org,14,7545.8,93,75.3,0.354,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
5f3b68b7-4b6b-4890-92c5-37e4258b90d0,SCBI_007.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=,,2017-08-03T15:30Z,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m5FnuU6Zlyxk=,,OK,2017-08-04T13:15Z,alandes@field-ops.org,3.216,2017-08-04T18:45Z,2017-08-07T20:08Z,1.073,jporta@BattelleEcology.org,4,19408.7,99,55.3,0.334,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
f69d1f41-c083-4a0a-b47b-1d0c67408ccf,SCBI_010.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=,,2017-08-03T19:00Z,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6v+vsdoiDQ+c/J9ff/KyYvA==,,OK,2017-08-03T20:45Z,mhughes@field-ops.org,1.998,2017-08-04T18:45Z,2017-08-07T20:01Z,0.488,jporta@BattelleEcology.org,3,14877,99,32.8,0.244,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
8a555492-501b-4d6a-8808-f9d969dcea77,SCBI_005.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=,,2017-08-03T19:00Z,HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4qXbEWj+7Etc=,,OK,2017-08-04T16:29Z,gchapman@neoninc.org,0.985,2017-08-04T18:45Z,2017-08-07T20:15Z,0.331,jporta@BattelleEcology.org,19,10662.5,94,31,0.336,mhughes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
cac2b884-d8ea-4a8c-a110-8075ff6f8511,SCBI_007.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=,,2017-08-03T20:17Z,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn9u20RJ4/M9odGYmN1voNzw==,,OK,2017-08-04T14:52Z,mhughes@field-ops.org,1.685,2017-08-04T18:45Z,2017-08-07T19:42Z,0.698,jporta@BattelleEcology.org,1,16597.9,99,42,0.414,mhughes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
50db7438-bda1-4ce5-898a-78247bcbc3dd,SCBI_003.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=,,2017-08-04T14:50Z,HvxvVDlCk1+REwHgcgryAVbeATlJvqsG+dBkOcdPorc=,,OK,2017-08-04T18:38Z,mhughes@field-ops.org,3.207,2017-08-04T18:45Z,2017-08-07T19:56Z,1.641,jporta@BattelleEcology.org,4,18349.7,92,89.4,0.512,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
6bfc305b-47b7-43ee-b932-75dec572bd4b,SCBI_003.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=,,2017-08-04T15:35Z,HvxvVDlCk18RCYUymFO3oBl5vr796w3lf7CPCwQvdER9n/g0f83IrQ==,,OK,2017-08-04T17:48Z,mhughes@field-ops.org,3.129,2017-08-04T18:45Z,2017-08-07T20:22Z,0.936,jporta@BattelleEcology.org,4,24330.6,100,38.5,0.299,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
5a178df0-6ec0-4a88-a561-0d6e422933c0,SCBI_003.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=,,2017-08-04T16:40Z,HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsxxlwKS1gJ9g6z4IvBfSP4w==,,OK,2017-08-04T18:27Z,mhughes@field-ops.org,2.23,2017-08-04T18:45Z,2017-08-07T19:50Z,0.935,jporta@BattelleEcology.org,1,16962.9,93,55.1,0.419,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
09a74734-35cb-4e84-a225-71b2666aaad3,GUAN_002.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wqK55/3DYW1xzc8KY/0EterNpfuUFm/DY=,A00000005671,2018-04-24T12:12Z,xIqeKa1cF5wqK55/3DYW1xzc8KY/0EteoZgiDuRVfahWeNdU+pbegw==,A00000005742,OK,2018-04-24T20:22Z,tvelazquez-rojas@battelleecology.org,7.08,2018-04-24T20:25Z,2018-05-03T20:13Z,2.88,tvelazquez-rojas@battelleecology.org,17,22583.7,100,127.5,0.407,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
f1d9d432-f015-440d-8d64-5492aecfba78,GUAN_002.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wrDcLSoZ8W0cX3XEy/r+ZmtKHy1jKltlY=,A00000007222,2018-04-24T12:50Z,xIqeKa1cF5wrDcLSoZ8W0cX3XEy/r+ZmPEsqJMLFwNo=,A00000005740,OK,2018-04-24T19:50Z,tvelazquez-rojas@battelleecology.org,7.27,2018-04-24T19:52Z,2018-05-03T20:12Z,3.71,tvelazquez-rojas@battelleecology.org,20,24701.7,100,150.2,0.51,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
6a6a652a-73b0-43d5-a55d-cb78a6cc0a36,GUAN_002.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5zpenmYNvsTH9UWNjXTZEHS8XmHwaLsRY0=,A00000007235,2018-04-24T13:16Z,xIqeKa1cF5zpenmYNvsTH9UWNjXTZEHSbd3SaknqG2k=,A00000005743,OK,2018-04-24T20:35Z,tvelazquez-rojas@battelleecology.org,3.54,2018-04-24T20:40Z,2018-05-03T20:11Z,1.95,tvelazquez-rojas@battelleecology.org,6,12611.2,100,154.6,0.551,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
a79a2f48-7d17-4bba-87d4-7ac3c6ba4c2d,GUAN_008.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQ8z2RwGsWKyo=,A00000007244,2018-04-24T15:54Z,xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQAf76tm6HPiE=,A00000005739,OK,2018-04-24T19:15Z,tvelazquez-rojas@battelleecology.org,5.55,2018-04-24T19:18Z,2018-05-03T20:15Z,1.76,tvelazquez-rojas@battelleecology.org,3,23655.3,100,74.4,0.317,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
657206e8-0b0c-483d-befe-7b1356152427,GUAN_008.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTtO1ZjWRWEf0=,A00000007259,2018-04-24T16:16Z,xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTnQfN7wE1Suk=,A00000005744,OK,2018-04-24T21:02Z,tvelazquez-rojas@battelleecology.org,2.52,2018-04-24T21:08Z,2018-05-03T20:14Z,0.94,tvelazquez-rojas@battelleecology.org,3,10177.4,100,92.4,0.373,tvelazquez-rojas@battelleecology.org,Compound leaves,,20211221T220318Z,RELEASE-2022
ddaffeff-6b7a-48c9-9a65-d52844899b7e,GUAN_008.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLh23POiccO7o=,A00000007260,2018-04-24T16:54Z,xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLEbJfrhklMS0SD4LbHL5Xyg==,A00000005741,OK,2018-04-24T20:10Z,tvelazquez-rojas@battelleecology.org,7.03,2018-04-24T20:14Z,2018-05-03T20:15Z,3.25,tvelazquez-rojas@battelleecology.org,14,25166.6,100,129.1,0.462,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
10f4dc95-bc3f-4abe-98be-17aeb55da792,GUAN_042.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNr0gVPrMAWG+E=,A00000007245,2018-04-25T11:21Z,xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNrz3TphnyXgEE=,A00000005745,OK,2018-04-25T16:22Z,tvelazquez-rojas@battelleecology.org,3.83,2018-04-25T16:32Z,2018-05-03T18:05Z,1.76,lapontediaz@battelleecology.org,7,12885.9,100,136.6,0.46,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
dd7d971a-00a5-427b-8ebf-128a6f828409,GUAN_042.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PKF/GwC2YXGM=,A00000007246,2018-04-25T11:55Z,xIqeKa1cF5w/7S5W4OSulId2ieyS+K+Pl+UCukGiTPA=,A00000005734,OK,2018-04-25T16:58Z,tvelazquez-rojas@battelleecology.org,4.18,2018-04-25T17:00Z,2018-05-03T20:03Z,2.06,tvelazquez-rojas@battelleecology.org,15,15514.2,100,132.8,0.493,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
ef7f5375-01ac-460b-b2b0-f2bc94b11923,GUAN_042.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25/QazCIK0oM4=,A00000007262,2018-04-25T12:28Z,xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25oj4gpuvomy0=,A00000005736,OK,2018-04-25T17:29Z,tvelazquez-rojas@battelleecology.org,3.21,2018-04-25T17:38Z,2018-05-03T20:05Z,0.87,tvelazquez-rojas@battelleecology.org,4,14865.5,100,58.5,0.271,tvelazquez-rojas@battelleecology.org,Compound leaves,,20211221T220318Z,RELEASE-2022
2040e0ce-0f89-4f09-91a1-d8d0fe4648ff,GUAN_043.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUrmhSU6tu78w=,A00000007268,2018-04-25T13:35Z,xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUCqPdWjFm3Nw=,A00000005737,OK,2018-04-25T18:49Z,tvelazquez-rojas@battelleecology.org,4.11,2018-04-25T18:55Z,2018-05-03T20:09Z,1.99,tvelazquez-rojas@battelleecology.org,4,15119.4,100,131.6,0.484,tvelazquez-rojas@battelleecology.org,Compound leaves,,20211221T220318Z,RELEASE-2022
960da53f-ecf4-4cdd-b67d-2bc8a6e119ee,GUAN_043.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=,A00000007266,2018-04-25T13:53Z,xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVvwLVgAENVuIa3a/w9wHqFg==,A00000005735,OK,2018-04-25T17:10Z,tvelazquez-rojas@battelleecology.org,4.4,2018-04-25T17:16Z,2018-05-03T20:09Z,2.3,tvelazquez-rojas@battelleecology.org,3,19200,100,119.8,0.523,tvelazquez-rojas@battelleecology.org,Compound leaves,,20211221T220318Z,RELEASE-2022
8aa6f9c7-8a74-4331-9e24-319fcce9740b,GUAN_043.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=,A00000007267,2018-04-25T14:27Z,xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyTwFuSMs7uW6NtjU/eU9l3A==,A00000005733,OK,2018-04-25T16:39Z,tvelazquez-rojas@battelleecology.org,8,2018-04-25T16:52Z,2018-05-03T20:08Z,2.35,tvelazquez-rojas@battelleecology.org,8,28952.2,100,81.2,0.294,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
